file,FaceID,minX,maxX,minY,maxY,player1,player2,graphic,person,situation,bg,shotangle,boxID,detect,obscured,lighting,headangle,glasses,visorhat,type,FileName,PlayerNumber
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0017.png,1220-3-Go,367,450,53,149,EMakarova,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,Yes,Partially shaded,Other,No,No,Google,face-1220-3-Go.png,2
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0020.png,1222-1-Go,270,433,76,265,EMakarova,KPliskova,Live image,Person,Court player close-up,Court,Birds Eye,1,Player,No,Partially shaded,Profile,No,No,Google,face-1222-1-Go.png,2
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0021.png,1223-1-Go,192,369,33,239,EMakarova,KPliskova,Live image,Person,Off court close up of player,Court,Birds Eye,1,Player,No,Shaded,Profile,No,No,Google,face-1223-1-Go.png,2
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0034.png,1230-1-Go,256,411,73,253,EMakarova,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,No,Google,face-1230-1-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0009.png,1473-2-Go,221,424,68,305,AKerber,MDoi,Live image,Person,Court player close-up,Court,Birds Eye,2,Player,No,Partially shaded,Profile,No,Yes,Google,face-1473-2-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0015.png,1474-3-Go,389,480,56,161,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,No,Shaded,Other,No,Yes,Google,face-1474-3-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0016.png,1475-3-Go,321,421,29,146,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,No,Shaded,Other,No,Yes,Google,face-1475-3-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0018.png,1476-2-Go,352,444,84,191,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Shaded,Other,No,Yes,Google,face-1476-2-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0021.png,1477-1-Go,281,348,46,125,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,Yes,Google,face-1477-1-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0030.png,1482-3-Go,367,442,54,140,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,No,Partially shaded,Other,No,Yes,Google,face-1482-3-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0056.png,1489-1-Go,257,388,107,260,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1489-1-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0084.png,1494-1-Go,382,542,17,203,AKerber,MDoi,Live image,Person,Court player close-up,Court,Birds Eye,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-1494-1-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0096.png,1498-1-Go,434,558,108,252,AKerber,MDoi,Live image,Person,Court player close-up,Court,Birds Eye,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-1498-1-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0101.png,1503-3-Go,343,477,54,210,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,No,Partially shaded,Other,No,Yes,Google,face-1503-3-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0113.png,1505-1-Go,240,313,54,140,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,Yes,Google,face-1505-1-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0115.png,1506-1-Go,421,504,48,144,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,Yes,Google,face-1506-1-Go.png,2
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0130.png,1508-1-Go,342,461,49,187,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Profile,No,Yes,Google,face-1508-1-Go.png,2
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0006.png,1563-1-Go,393,459,58,134,JJankovic,PHercog,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,No,Google,face-1563-1-Go.png,2
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0011.png,1564-1-Go,407,489,79,175,JJankovic,PHercog,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,No,Google,face-1564-1-Go.png,2
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0012.png,1565-2-Go,387,462,71,158,JJankovic,PHercog,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,Yes,Partially shaded,Profile,No,No,Google,face-1565-2-Go.png,2
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0025.png,1568-1-Go,437,506,120,200,JJankovic,PHercog,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Profile,No,No,Google,face-1568-1-Go.png,2
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0031.png,1569-2-Go,424,480,74,138,JJankovic,PHercog,Live image,Person,Court player close-up,Crowd,Upward Angle,2,Player,Yes,Partially shaded,Profile,No,No,Google,face-1569-2-Go.png,2
2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0023.png,1-1-Go,177,258,69,163,GMonfils,YSugita,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Fan,No,Partially shaded,Other,No,Yes,Google,face-1-1-Go.png,NA
2016_CT6_R01_GMonfils_FRA_vs_YSugita_JPN_MS137_clip.0023.png,1-2-Go,0,65,30,105,GMonfils,YSugita,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,2,Fan,Yes,Partially shaded,Front on,No,Yes,Google,face-1-2-Go.png,NA
2016_CT6_R01_JBenneteau_FRA_vs_NAlmagro_ESP_MS122_clip.0016.png,15-1-Go,562,615,55,117,JBenneteau,NAlmagro,Live image,Person,Off court close up of player,Crowd,Upward Angle,1,Fan,Yes,Shaded,Other,No,No,Google,face-15-1-Go.png,NA
2016_CT6_R01_JMillman_AUS_vs_DSchwartzman_ARG_MS159_clip.0029.png,26-1-Go,697,799,229,359,JMillman,DSchwartzman,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,Yes,Shaded,Front on,No,Yes,Google,face-26-1-Go.png,NA
2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0033.png,49-2-Go,204,261,131,197,NRubin,BPaire,Live image,Person,Court player close-up,Logo wall,Upward Angle,2,Other staff on court,No,Partially shaded,Other,Yes,Yes,Google,face-49-2-Go.png,NA
2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0035.png,51-1-Go,294,353,92,161,NRubin,BPaire,Live image,Person,Court player close-up,Logo wall,Upward Angle,1,Other staff on court,No,Partially shaded,Other,No,Yes,Google,face-51-1-Go.png,NA
2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0036.png,52-1-Go,272,327,52,115,NRubin,BPaire,Live image,Person,Court player close-up,Logo wall,Upward Angle,1,Other staff on court,No,Partially shaded,Front on,No,Yes,Google,face-52-1-Go.png,NA
2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0065.png,59-1-Go,347,399,41,101,SErrani,MGasparyan,Live image,Person,Court in play,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,No,Google,face-59-1-Go.png,NA
2016_CT6_R02_ABeck_GER_vs_TBacsinszky_SUI_WS220_clip.0017.png,70-7-Go,273,370,44,156,ABeck,TBacsinszky,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,7,Other staff on court,No,Shaded,Profile,No,Yes,Google,face-70-7-Go.png,NA
2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0001.png,90-1-Go,140,206,125,201,FLopez,GPella,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Other staff on court,Yes,Partially shaded,Other,No,Yes,Google,face-90-1-Go.png,NA
2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0007.png,94-7-Go,575,627,66,126,FLopez,GPella,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,7,Fan,No,Partially shaded,Profile,Yes,No,Google,face-94-7-Go.png,NA
2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0008.png,95-5-Go,692,777,0,75,FLopez,GPella,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,5,Fan,No,Partially shaded,Other,Yes,No,Google,face-95-5-Go.png,NA
2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0009.png,96-5-Go,80,162,0,56,FLopez,GPella,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,5,Fan,No,Partially shaded,Profile,No,No,Google,face-96-5-Go.png,NA
2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0013.png,97-6-Go,241,333,66,173,FLopez,GPella,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,6,Fan,No,Partially shaded,Profile,No,Yes,Google,face-97-6-Go.png,NA
2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0033.png,116-2-Go,514,580,130,205,FLopez,GPella,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,2,Other staff on court,Yes,Partially shaded,Front on,No,Yes,Google,face-116-2-Go.png,NA
2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0004.png,117-3-Go,508,559,96,156,JSousa,SGiraldo,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Other staff on court,No,Partially shaded,Other,No,Yes,Google,face-117-3-Go.png,NA
2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0030.png,126-3-Go,573,656,90,186,JSousa,SGiraldo,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Other staff on court,No,Shaded,Other,No,Yes,Google,face-126-3-Go.png,NA
2016_CT6_R02_KMladenovic_FRA_vs_NGibbs_USA_WS215_clip.0004.png,132-1-Go,307,415,105,231,KMladenovic,NGibbs,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,No,Google,face-132-1-Go.png,NA
2016_CT6_R02_KMladenovic_FRA_vs_NGibbs_USA_WS215_clip.0028.png,133-1-Go,342,468,41,188,KMladenovic,NGibbs,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,No,Google,face-133-1-Go.png,NA
2016_CT6_R02_KMladenovic_FRA_vs_NGibbs_USA_WS215_clip.0029.png,134-1-Go,344,471,39,186,KMladenovic,NGibbs,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,No,Google,face-134-1-Go.png,NA
2016_CT6_R02_KMladenovic_FRA_vs_NGibbs_USA_WS215_clip.0030.png,135-1-Go,326,456,40,192,KMladenovic,NGibbs,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,No,Google,face-135-1-Go.png,NA
2016_CT6_R02_KMladenovic_FRA_vs_NGibbs_USA_WS215_clip.0031.png,136-3-Go,334,463,38,188,KMladenovic,NGibbs,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,3,Player,Yes,Partially shaded,Other,No,No,Google,face-136-3-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0004.png,137-5-Go,719,790,114,197,MTrungelliti,GDimitrov,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,5,Other staff on court,No,Partially shaded,Other,Yes,Yes,Google,face-137-5-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0022.png,141-1-Go,428,487,113,181,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Fan,No,Shaded,Front on,Yes,No,Google,face-141-1-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0023.png,142-4-Go,358,422,0,57,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,4,Fan,No,Shaded,Other,Yes,No,Google,face-142-4-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0023.png,142-2-Go,546,613,95,172,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,2,Fan,Yes,Shaded,Other,No,No,Google,face-142-2-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0023.png,142-3-Go,702,768,0,55,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,3,Fan,No,Shaded,Other,Yes,No,Google,face-142-3-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0024.png,143-1-Go,572,654,74,168,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Fan,Yes,Partially shaded,Front on,No,No,Google,face-143-1-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0027.png,144-2-Go,583,663,88,181,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,2,Fan,Yes,Partially shaded,Other,No,No,Google,face-144-2-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0028.png,145-1-Go,597,674,90,180,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Fan,Yes,Partially shaded,Other,No,No,Google,face-145-1-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0029.png,146-1-Go,591,672,92,186,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Fan,Yes,Partially shaded,Other,No,No,Google,face-146-1-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0031.png,148-2-Go,575,654,97,189,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,2,Fan,No,Partially shaded,Other,No,No,Google,face-148-2-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0033.png,150-5-Go,71,178,26,150,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,5,Fan,No,Partially shaded,Other,No,No,Google,face-150-5-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0034.png,151-5-Go,85,182,49,161,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,5,Fan,No,Partially shaded,Other,No,Yes,Google,face-151-5-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0038.png,155-1-Go,89,194,47,169,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Fan,Yes,Partially shaded,Other,No,No,Google,face-155-1-Go.png,NA
2016_CT6_R02_MTrungelliti_ARG_vs_GDimitrov_BUL_MS210_clip.0041.png,157-2-Go,231,290,65,134,MTrungelliti,GDimitrov,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,2,Fan,No,Partially shaded,Front on,No,Yes,Google,face-157-2-Go.png,NA
2016_CT6_R02_QWang_CHN_vs_AFriedsam_GER_WS211_clip.0003.png,160-1-Go,288,393,14,137,QWang,AFriedsam,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,No,Google,face-160-1-Go.png,NA
2016_CT6_R02_QWang_CHN_vs_AFriedsam_GER_WS211_clip.0021.png,162-1-Go,326,417,39,144,QWang,AFriedsam,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,No,Google,face-162-1-Go.png,NA
2016_CT8_R01_CWitthoeft_GER_vs_SZheng_CHN_WS150_clip.0022.png,169-1-Go,230,295,45,121,CWitthoeft,SZheng,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Other,Yes,Yes,Google,face-169-1-Go.png,NA
2016_CT8_R01_CWitthoeft_GER_vs_SZheng_CHN_WS150_clip.0033.png,173-1-Go,501,578,41,130,CWitthoeft,SZheng,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Front on,Yes,Yes,Google,face-173-1-Go.png,NA
2016_CT8_R01_CWitthoeft_GER_vs_SZheng_CHN_WS150_clip.0049.png,178-1-Go,612,671,71,140,CWitthoeft,SZheng,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,No,Shaded,Front on,Yes,Yes,Google,face-178-1-Go.png,NA
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0020.png,239-1-Go,667,735,49,127,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Other,No,Yes,Google,face-239-1-Go.png,NA
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0053.png,254-1-Go,159,242,134,231,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Front on,No,Yes,Google,face-254-1-Go.png,NA
2016_CT8_R01_KNara_JPN_vs_ODodin_FRA_WS106_clip.0020.png,264-2-Go,181,242,19,90,KNara,ODodin,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Other staff on court,No,Shaded,Front on,No,Yes,Google,face-264-2-Go.png,NA
2016_CT8_R01_TDaniel_JPN_vs_LRosol_CZE_MS146_clip.0004.png,293-1-Go,260,319,95,164,TDaniel,LRosol,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,No,Shaded,Profile,No,Yes,Google,face-293-1-Go.png,NA
2016_CT8_R01_TDaniel_JPN_vs_LRosol_CZE_MS146_clip.0009.png,296-2-Go,389,441,78,138,TDaniel,LRosol,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Other staff on court,No,Partially shaded,Other,No,Yes,Google,face-296-2-Go.png,NA
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0050.png,317-2-Go,168,225,132,198,YNishioka,PCuevas,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Other staff on court,No,Shaded,Other,Yes,Yes,Google,face-317-2-Go.png,NA
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0051.png,318-1-Go,159,218,127,196,YNishioka,PCuevas,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,No,Shaded,Other,Yes,Yes,Google,face-318-1-Go.png,NA
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0066.png,323-1-Go,339,421,61,156,YNishioka,PCuevas,Live image,Person,Court close-up not player,Logo wall,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Other,No,Yes,Google,face-323-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0001.png,325-1-Go,400,482,51,146,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-325-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0002.png,326-1-Go,422,532,46,173,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-326-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0003.png,327-1-Go,360,504,35,204,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-327-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0004.png,328-1-Go,306,480,0,182,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-328-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0005.png,329-1-Go,379,573,6,232,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-329-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0010.png,330-1-Go,139,211,53,137,AKuznetsov,JChardy,Live image,Person,Court in play,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,Yes,Google,face-330-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0014.png,331-5-Go,577,639,141,213,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,5,Other staff on court,No,Partially shaded,Front on,No,Yes,Google,face-331-5-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0014.png,331-4-Go,372,456,19,116,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,4,Player,No,Partially shaded,Other,No,Yes,Google,face-331-4-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0015.png,332-2-Go,541,606,65,140,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Other staff on court,Yes,Partially shaded,Other,No,Yes,Google,face-332-2-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0015.png,332-6-Go,589,660,114,196,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,6,Other staff on court,Yes,Partially shaded,Other,No,Yes,Google,face-332-6-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0015.png,332-5-Go,386,481,133,243,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,5,Player,Yes,Partially shaded,Other,No,Yes,Google,face-332-5-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0019.png,334-1-Go,430,539,41,168,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-334-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0020.png,335-3-Go,429,539,40,168,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,No,Partially shaded,Other,No,Yes,Google,face-335-3-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0028.png,336-1-Go,668,724,139,205,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Other,Yes,Yes,Google,face-336-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0029.png,337-2-Go,401,472,34,116,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Partially shaded,Profile,No,Yes,Google,face-337-2-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0030.png,338-2-Go,353,418,45,120,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Partially shaded,Profile,No,Yes,Google,face-338-2-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0030.png,338-1-Go,118,177,135,204,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Profile,No,Yes,Google,face-338-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0031.png,339-1-Go,369,452,25,121,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-339-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0032.png,340-1-Go,401,471,48,129,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-340-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0050.png,341-1-Go,389,464,47,134,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-341-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0052.png,342-1-Go,438,504,56,133,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-342-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0053.png,343-1-Go,432,507,43,130,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-343-1-Go.png,NA
2016_CT8_R02_AKuznetsov_RUS_vs_JChardy_FRA_MS218_clip.0057.png,346-1-Go,269,356,8,109,AKuznetsov,JChardy,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-346-1-Go.png,NA
2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0041.png,348-1-Go,420,477,27,94,DAllertova,SLisicki,Live image,Person,Court in play,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-348-1-Go.png,NA
2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0043.png,349-1-Go,409,457,54,110,DAllertova,SLisicki,Live image,Person,Court in play,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-349-1-Go.png,NA
2016_CT8_R02_DAllertova_CZE_vs_SLisicki_GER_WS226_clip.0053.png,351-1-Go,374,437,41,115,DAllertova,SLisicki,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-351-1-Go.png,NA
