"FileName","anger","contempt","disgust","fear","happiness","neutral","sadness","surprise","file","graphic","person","situation","bg","shotangle","boxID","detect","obscured","lighting","headangle","glasses","visorhat","type","time.user.self","time.sys.self","time.elapsed","minX","maxX","minY","maxY","matchesManual","size","year","court","round","player1","country1","player2","country2","matchDraw","duplicates","fileID","FaceKey","FaceID"
"face-1000-1-Go.png",0.014460494,0.005866996,0.000658515,8.9e-06,0.050890937,0.9267832,0.000467606,0.000863357,"2016_MCA_R01_ASevastova_LAT_vs_JWolfe_AUS_WS159_clip.0031.png","Live image","Person","Crowd","Crowd","Upward Angle",1,"Fan","Yes","Partially shaded","Profile","No","Yes","Google",0.228,0.016,3.267,282,497,37,287,TRUE,53750,2016,"MCA","R01","ASevastova","LAT","JWolfe","AUS","WS159",FALSE,1000,"1000-1","1000-1-Go"
"face-921-2-Go.png",0.000564999,0.000311825,1.45e-05,3.98e-06,2.8e-05,0.997390866,0.001658118,2.77e-05,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0033.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",2,"Player","Yes","Shaded","Front on","No","Yes","Google",0.1,0.004,2.649,735,799,25,118,TRUE,5952,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,921,"921-2","921-2-Go"
"face-922-3-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0034.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",3,"Other staff on court","Yes","Shaded","Front on","No","Yes","Google",0.088,0.008,2.756,731,799,36,151,TRUE,7820,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,922,"922-3","922-3-Go"
"face-920-1-Go.png",0.161894977,2.01e-05,0.002761442,0.009752107,0.011733573,0.025827222,0.005083504,0.7829271,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0032.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Other","No","Yes","Google",0.08,0,2.655,196,266,97,178,TRUE,5670,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,920,"920-1","920-1-Go"
"face-917-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0029.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","Yes","Partially shaded","Other","No","Yes","Google",0.088,0,2.892,362,536,71,274,TRUE,35322,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,917,"917-1","917-1-Go"
"face-921-1-Go.png",0.00136866,0.005826992,0.005655837,0.000120585,0.367808819,0.565832436,0.002746568,0.050640103,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0033.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Shaded","Front on","No","Yes","Google",0.1,0.004,2.649,441,542,34,152,TRUE,11918,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,921,"921-1","921-1-Go"
"face-919-1-Go.png",0.024960129,0.003283212,0.003115269,0.003657633,0.001662735,0.9065999,0.049880166,0.00684096,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0031.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Other","No","Yes","Google",0.088,0.004,2.88,338,439,84,202,TRUE,11918,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,919,"919-1","919-1-Go"
"face-911-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0018.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","Yes","Partially shaded","Profile","No","No","Google",0.076,0.004,2.938,372,511,53,214,TRUE,22379,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,911,"911-1","911-1-Go"
"face-913-2-Go.png",0.0053612,0.000547152,0.007322743,0.001126178,0.000339298,0.866499543,0.014829679,0.103974238,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0020.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",2,"Player","No","Partially shaded","Other","No","No","Google",0.116,0,2.682,370,427,6,72,TRUE,3762,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,913,"913-2","913-2-Go"
"face-914-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0021.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Other","No","Yes","Google",0.08,0,2.688,402,473,87,170,TRUE,5893,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,914,"914-1","914-1-Go"
"face-910-1-Go.png",0.001305843,0.003246682,0.001738178,0.002376093,0.012852281,0.909228563,0.023868348,0.045384016,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0015.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Front on","No","No","Google",0.084,0.008,3.15,294,481,103,321,TRUE,40766,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,910,"910-1","910-1-Go"
"face-906-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0011.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","No","Partially shaded","Other","No","Yes","Google",0.08,0,2.832,372,572,10,242,TRUE,46400,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,906,"906-1","906-1-Go"
"face-905-2-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0008.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",2,"Player","No","Partially shaded","Other","No","No","Google",0.092,0.004,2.873,347,405,77,144,TRUE,3886,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,905,"905-2","905-2-Go"
"face-902-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0005.png","Live image","Person","Court player close-up","Crowd","Player Shoulder Height",1,"Player","Yes","Partially shaded","Profile","No","No","Google",0.108,0,3.281,219,429,42,286,TRUE,51240,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,902,"902-1","902-1-Go"
"face-904-2-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0007.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",2,"Player","No","Partially shaded","Other","No","No","Google",0.088,0,2.645,425,480,9,74,TRUE,3575,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,904,"904-2","904-2-Go"
"face-903-2-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0006.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",2,"Player","Yes","Partially shaded","Profile","No","No","Google",0.08,0.008,2.75,398,456,18,85,TRUE,3886,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,903,"903-2","903-2-Go"
"face-898-1-Go.png",0.003617247,0.003565261,0.003595185,0.001800949,0.002773492,0.9318017,0.034591753,0.018254407,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0043.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Front on","No","Yes","Google",0.1,0.008,2.662,478,618,104,267,TRUE,22820,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,898,"898-1","898-1-Go"
"face-900-3-Go.png",0.006370658,0.001771239,0.001429309,0.001749395,0.005982996,0.9246033,0.024678035,0.033415087,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0003.png","Live image","Person","Court player close-up","Court","Birds Eye",3,"Player","No","Partially shaded","Other","No","Yes","Google",0.084,0,3.16,301,444,26,191,TRUE,23595,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,900,"900-3","900-3-Go"
"face-899-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R04_ARadwanska_POL_vs_AFriedsam_GER_WS403_clip.0002.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","Yes","Google",0.084,0.004,3.155,409,460,47,106,TRUE,3009,2016,"HSA","R04","ARadwanska","POL","AFriedsam","GER","WS403",FALSE,899,"899-1","899-1-Go"
"face-897-2-Go.png",0.03030087,0.001547661,8.24e-05,1.53e-06,8.15e-06,0.895245433,0.07280234,1.16e-05,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0038.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",2,"Player","No","Partially shaded","Profile","No","Yes","Google",0.1,0.004,2.808,290,519,18,284,TRUE,60914,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,897,"897-2","897-2-Go"
"face-896-1-Go.png",0.019739837,0.00205684,0.001335331,4.82e-05,0.000178306,0.9077143,0.06883293,9.43e-05,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0036.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Other staff on court","Yes","Shaded","Other","No","Yes","Google",0.072,0.008,2.71,724,781,28,95,TRUE,3819,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,896,"896-1","896-1-Go"
"face-889-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0018.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","No","Partially shaded","Profile","No","Yes","Google",0.084,0.004,2.901,416,524,36,161,TRUE,13500,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,889,"889-1","889-1-Go"
"face-888-1-Go.png",0.011173632,0.005397185,0.03028778,0.03126099,0.000491857,0.7149846,0.058292043,0.148111939,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0014.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Other","No","Yes","Google",0.084,0,2.699,430,528,63,177,TRUE,11172,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,888,"888-1","888-1-Go"
"face-890-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0019.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","No","Partially shaded","Profile","No","Yes","Google",0.08,0.004,2.476,380,480,60,176,TRUE,11600,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,890,"890-1","890-1-Go"
"face-886-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0012.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","Yes","Google",0.072,0.004,2.679,381,482,82,199,TRUE,11817,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,886,"886-1","886-1-Go"
"face-885-3-Go.png",0.002060754,5.74e-05,0.000127858,1.29e-05,0.09671298,0.895789444,0.004709812,0.000528805,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0011.png","Live image","Person","Court close-up not player","Crowd","Upward Angle",3,"Other staff on court","Yes","Partially shaded","Profile","No","No","Google",0.088,0.004,3.025,346,513,42,236,TRUE,32398,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,885,"885-3","885-3-Go"
"face-881-2-Go.png",0.000514135,0.003294864,0.000257416,1.42e-06,0.001449785,0.9447053,0.04976379,1.33e-05,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0005.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",2,"Other staff on court","No","Partially shaded","Other","No","Yes","Google",0.072,0.004,2.767,294,363,40,120,TRUE,5520,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,881,"881-2","881-2-Go"
"face-883-1-Go.png",0.2113791,0.004234471,0.010205558,0.00115053,0.000146296,0.7480701,0.008407169,0.01640676,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0007.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Other","No","Yes","Google",0.084,0.004,2.749,376,462,95,196,TRUE,8686,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,883,"883-1","883-1-Go"
"face-881-1-Go.png",0.000216351,0.002146022,0.000292164,1.46e-05,0.07551596,0.918629646,0.002546118,0.000639158,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0005.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Front on","No","Yes","Google",0.072,0.004,2.767,389,471,59,155,TRUE,7872,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,881,"881-1","881-1-Go"
"face-882-1-Go.png",0.0116348,0.003472706,0.017335767,0.043343138,0.005175413,0.5155162,0.237946972,0.165574983,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0006.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Other","No","Yes","Google",0.092,0,2.593,419,501,0,89,TRUE,7298,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,882,"882-1","882-1-Go"
"face-880-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_KMladenovic_FRA_vs_DGavrilova_AUS_WS308_clip.0004.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Front on","No","Yes","Google",0.1,0,2.895,395,449,45,107,TRUE,3348,2016,"HSA","R03","KMladenovic","FRA","DGavrilova","AUS","WS308",FALSE,880,"880-1","880-1-Go"
"face-859-1-Go.png",0.002787178,0.000510635,0.000393891,3.88e-06,4.5e-05,0.8537139,0.142438263,0.000107223,"2016_HSA_R03_JKonta_GBR_vs_DAllertova_CZE_WS313_clip.0013.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","No","Partially shaded","Other","No","No","Google",0.1,0.008,2.988,358,524,66,259,TRUE,32038,2016,"HSA","R03","JKonta","GBR","DAllertova","CZE","WS313",FALSE,859,"859-1","859-1-Go"
"face-856-2-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_JKonta_GBR_vs_DAllertova_CZE_WS313_clip.0007.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",2,"Player","No","Partially shaded","Other","No","No","Google",0.092,0.004,2.801,362,409,35,89,TRUE,2538,2016,"HSA","R03","JKonta","GBR","DAllertova","CZE","WS313",FALSE,856,"856-2","856-2-Go"
"face-855-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_JKonta_GBR_vs_DAllertova_CZE_WS313_clip.0006.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","No","Partially shaded","Other","No","No","Google",0.08,0.008,2.947,275,516,13,292,TRUE,67239,2016,"HSA","R03","JKonta","GBR","DAllertova","CZE","WS313",FALSE,855,"855-1","855-1-Go"
"face-854-1-Go.png",0.003014244,0.008357629,0.00119304,7.64e-05,0.001409922,0.9039778,0.081521645,0.000449266,"2016_HSA_R03_JKonta_GBR_vs_DAllertova_CZE_WS313_clip.0005.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","No","Partially shaded","Other","No","No","Google",0.096,0,2.702,301,497,0,225,TRUE,44100,2016,"HSA","R03","JKonta","GBR","DAllertova","CZE","WS313",FALSE,854,"854-1","854-1-Go"
"face-853-2-Go.png",0.001955203,0.000414124,0.000274715,1.64e-05,0.000145304,0.888695657,0.1082177,0.000280898,"2016_HSA_R03_JKonta_GBR_vs_DAllertova_CZE_WS313_clip.0004.png","Live image","Person","Court player close-up","Court","Birds Eye",2,"Player","No","Partially shaded","Other","No","No","Google",0.116,0.008,2.902,360,506,84,253,TRUE,24674,2016,"HSA","R03","JKonta","GBR","DAllertova","CZE","WS313",FALSE,853,"853-2","853-2-Go"
"face-847-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0079.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","No","Partially shaded","Other","No","No","Google",0.096,0.004,3.05,345,490,66,234,TRUE,24360,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,847,"847-1","847-1-Go"
"face-852-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0090.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","No","Google",0.096,0.004,2.61,314,366,48,108,TRUE,3120,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,852,"852-1","852-1-Go"
"face-842-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0068.png","Live image","Person","Court in play","Logo wall","Upward Angle",1,"Player","No","Partially shaded","Other","No","No","Google",0.092,0,3.085,350,399,38,95,TRUE,2793,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,842,"842-1","842-1-Go"
"face-844-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0070.png","Live image","Person","Court in play","Logo wall","Upward Angle",1,"Player","No","Partially shaded","Profile","No","No","Google",0.088,0,2.954,425,473,44,101,TRUE,2736,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,844,"844-1","844-1-Go"
"face-843-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0069.png","Live image","Person","Court in play","Logo wall","Upward Angle",1,"Player","No","Partially shaded","Other","No","No","Google",0.088,0,2.879,427,476,34,90,TRUE,2744,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,843,"843-1","843-1-Go"
"face-840-1-Go.png",0.042565968,0.001503608,0.000303248,1.78e-05,2.8e-05,0.9509416,0.004547936,9.18e-05,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0066.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","No","Google",0.088,0.004,2.999,498,583,81,179,TRUE,8330,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,840,"840-1","840-1-Go"
"face-835-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0059.png","Live image","Person","Off court close up of player","Crowd","Player Shoulder Height",1,"Player","Yes","Shaded","Profile","No","No","Google",0.104,0,3.192,248,414,66,259,TRUE,32038,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,835,"835-1","835-1-Go"
"face-839-1-Go.png",0.000388759,4.42e-05,2.59e-06,5.55e-06,2.39e-06,0.999020338,0.00046116,7.5e-05,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0065.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Other","No","No","Google",0.084,0.004,2.517,20,96,181,269,TRUE,6688,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,839,"839-1","839-1-Go"
"face-840-6-Go.png",0.03242911,0.004610814,0.02353412,0.013397321,0.003012039,0.83695066,0.038832262,0.047233693,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0066.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",6,"Other staff on court","Yes","Partially shaded","Other","No","No","Google",0.088,0.004,2.999,586,659,106,190,TRUE,6132,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,840,"840-6","840-6-Go"
"face-836-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0060.png","Live image","Person","Off court close up of player","Crowd","Player Shoulder Height",1,"Player","Yes","Shaded","Profile","No","No","Google",0.108,0,2.99,263,411,78,251,TRUE,25604,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,836,"836-1","836-1-Go"
"face-830-1-Go.png",0.002937851,0.000676558,0.00106626,0.001289503,0.000140404,0.8915987,0.006572964,0.095717765,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0050.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Front on","No","No","Google",0.076,0,2.691,371,453,34,129,TRUE,7790,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,830,"830-1","830-1-Go"
"face-833-1-Go.png",0.007843975,0.005568421,0.005591772,0.00139842,0.014031783,0.940232754,0.010029469,0.015303385,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0053.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Front on","No","No","Google",0.088,0.008,2.796,377,467,62,167,TRUE,9450,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,833,"833-1","833-1-Go"
"face-826-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0041.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","No","Google",0.092,0,2.715,360,409,125,182,TRUE,2793,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,826,"826-1","826-1-Go"
"face-832-1-Go.png",0.000454689,0.000934216,0.000480281,0.000155465,0.000110466,0.9793172,0.00631557,0.01223214,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0052.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Front on","No","No","Google",0.124,0.004,2.751,463,550,19,120,TRUE,8787,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,832,"832-1","832-1-Go"
"face-831-1-Go.png",0.002492059,0.000344452,0.000214432,0.000137762,0.000150079,0.916373968,0.079518326,0.000768902,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0051.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Other","No","No","Google",0.08,0.004,2.725,448,527,41,133,TRUE,7268,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,831,"831-1","831-1-Go"
"face-824-1-Go.png",0.000253742,0.006852505,0.000313164,2.57e-05,0.11675857,0.873261631,0.001567665,0.00096704,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0039.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Other","No","No","Google",0.092,0.008,2.994,211,290,23,114,TRUE,7189,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,824,"824-1","824-1-Go"
"face-816-1-Go.png",0.004736366,0.002796877,0.000967231,0.001263347,0.000994523,0.955882251,0.023896953,0.009462471,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0020.png","Live image","No Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Other","No","No","Google",0.084,0.004,2.161,423,614,202,424,TRUE,42402,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,816,"816-1","816-1-Go"
"face-825-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0040.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Other","No","No","Google",0.092,0.004,2.764,375,429,160,222,TRUE,3348,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,825,"825-1","825-1-Go"
"face-820-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0029.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","No","Google",0.08,0.004,2.925,363,410,150,205,TRUE,2585,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,820,"820-1","820-1-Go"
"face-813-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0015.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","No","Partially shaded","Profile","No","No","Google",0.108,0.004,2.984,417,558,36,199,TRUE,22983,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,813,"813-1","813-1-Go"
"face-810-2-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0008.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",2,"Player","No","Partially shaded","Other","No","No","Google",0.096,0,2.635,275,322,63,118,TRUE,2585,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,810,"810-2","810-2-Go"
"face-807-2-Go.png",3.13e-05,5.32e-05,0.000100402,6.34e-05,0.000538329,0.9770408,0.021115474,0.001057173,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0002.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",2,"Player","Yes","Partially shaded","Front on","No","No","Google",0.092,0.004,2.723,0,68,1,88,TRUE,5916,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,807,"807-2","807-2-Go"
"face-807-1-Go.png",0.005779287,0.002739043,0.001017911,5.17e-05,0.000541852,0.9853605,0.003004048,0.001505609,"2016_HSA_R03_FDelbonis_ARG_vs_GSimon_FRA_MS302_clip.0002.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Front on","No","No","Google",0.092,0.004,2.723,408,492,76,175,TRUE,8316,2016,"HSA","R03","FDelbonis","ARG","GSimon","FRA","MS302",FALSE,807,"807-1","807-1-Go"
