faceID,file,graphic,person,situation,bg,shotangle,ID,facecounter,detect,obscured,lighting,headangle,glasses,visorhat,type,time.user.self,time.sys.self,time.elapsed,minX,maxX,minY,maxY,boxID,matchesManual,size,year,court,round,player1,country1,player2,country2,matchDraw,duplicates
9468,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0026.png,0,1,1,2,0,1126,1,0,0,2,3,0,0,Microsoft,0.32,0,2.665,356,405,140,189,1,TRUE,2401,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9469,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0027.png,0,1,1,2,0,1127,1,0,0,2,3,0,0,Animetrics,0.2,0.02,5.2,298,365,25,92,1,TRUE,4489,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9470,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0027.png,0,1,1,2,0,1127,1,0,0,2,3,0,0,Microsoft,0.29,0.03,2.689,302,358,36,92,1,TRUE,3136,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9471,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0027.png,0,1,1,2,0,1127,1,0,0,2,3,0,0,Skybiometry,0,0.01,1.5,310,354,39.015,83.025,1,TRUE,1936.44,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9472,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0027.png,0,1,1,2,0,1127,1,0,0,2,3,0,0,Manual,NA,NA,NA,313.5056562,382.6754688,22.4063607,101.3374303,1,TRUE,5459.647293,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9473,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0027.png,0,1,1,2,0,1127,1,0,0,2,3,0,0,Google,0.216,0.008,3.2,297,385,7,110,1,TRUE,9064,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9474,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Skybiometry,0.01,0,2.004,439,565,126,252,2,TRUE,15876,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9475,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Microsoft,0.35,0.01,2.701,432,571,119,258,2,TRUE,19321,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9476,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Microsoft,0.35,0.01,2.701,115,266,149,300,1,TRUE,22801,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9477,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Google,0.232,0.012,3.098,51,287,79,353,1,TRUE,64664,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9478,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Skybiometry,0.01,0,2.004,439,565,126,252,2,TRUE,15876,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9479,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Microsoft,0.35,0.01,2.701,432,571,119,258,2,TRUE,19321,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9480,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Microsoft,0.35,0.01,2.701,115,266,149,300,1,TRUE,22801,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9481,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Google,0.232,0.012,3.098,51,287,79,353,1,TRUE,64664,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9482,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Animetrics,0.17,0,9.027,405,589,83,267,2,TRUE,33856,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9483,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Manual,NA,NA,NA,266.9490515,411.9396203,370.7326024,463.3908145,11,TRUE,13434.56688,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9484,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Skybiometry,0.01,0,2.004,125.04,249.04,158.985,283.005,1,TRUE,15378.48,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9485,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Skybiometry,0.01,0,2.004,439,565,126,252,2,TRUE,15876,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9486,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Skybiometry,0.01,0,2.004,125.04,249.04,158.985,283.005,1,TRUE,15378.48,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9487,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Microsoft,0.35,0.01,2.701,115,266,149,300,1,TRUE,22801,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9488,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Google,0.232,0.012,3.098,51,287,79,353,1,TRUE,64664,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9489,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Animetrics,0.17,0,9.027,405,589,83,267,2,TRUE,33856,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9490,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Manual,NA,NA,NA,410.6094316,586.1943405,96.18975181,272.9267119,2,TRUE,31032.34304,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9491,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Google,0.232,0.012,3.098,392,610,46,299,2,TRUE,55154,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9492,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Manual,NA,NA,NA,410.6094316,586.1943405,96.18975181,272.9267119,2,TRUE,31032.34304,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9493,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Animetrics,0.17,0,9.027,405,589,83,267,2,TRUE,33856,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9494,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Manual,NA,NA,NA,59.43961369,252.3169758,140.802965,319.255818,1,TRUE,34419.51555,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9495,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Animetrics,0.17,0,9.027,97,276,118,297,1,TRUE,32041,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9496,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Google,0.232,0.012,3.098,392,610,46,299,2,TRUE,55154,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9497,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Manual,NA,NA,NA,59.43961369,252.3169758,140.802965,319.255818,1,TRUE,34419.51555,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9498,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Animetrics,0.17,0,9.027,97,276,118,297,1,TRUE,32041,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9499,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Manual,NA,NA,NA,266.9490515,411.9396203,370.7326024,463.3908145,11,TRUE,13434.56688,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9500,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Microsoft,0.35,0.01,2.701,432,571,119,258,2,TRUE,19321,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9501,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Manual,NA,NA,NA,266.9490515,411.9396203,370.7326024,463.3908145,11,TRUE,13434.56688,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9502,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1129,2,2,0,2,3,0,0,Google,0.232,0.012,3.098,392,610,46,299,2,TRUE,55154,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9503,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Skybiometry,0.01,0,2.004,125.04,249.04,158.985,283.005,1,TRUE,15378.48,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9504,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1128,1,2,0,2,0,0,0,Manual,NA,NA,NA,410.6094316,586.1943405,96.18975181,272.9267119,2,TRUE,31032.34304,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9505,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Manual,NA,NA,NA,59.43961369,252.3169758,140.802965,319.255818,1,TRUE,34419.51555,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9506,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0028.png,0,1,3,0,0,1130,3,2,1,2,0,0,0,Animetrics,0.17,0,9.027,97,276,118,297,1,TRUE,32041,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9507,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Microsoft,0.32,0.01,2.423,121,271,151,301,1,TRUE,22500,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9508,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Skybiometry,0,0.01,1.547,454.96,578.96,128.97,252.99,2,TRUE,15378.48,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9509,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Google,0.208,0.008,3.151,388,614,52,315,2,TRUE,59438,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9510,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Animetrics,0.17,0,7.472,104,275,124,295,1,TRUE,29241,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9511,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Microsoft,0.32,0.01,2.423,449,590,120,261,2,TRUE,19881,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9512,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Google,0.208,0.008,3.151,54,289,81,354,1,TRUE,64155,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9513,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Skybiometry,0,0.01,1.547,129.04,253.04,159.975,283.995,1,TRUE,15378.48,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9514,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Skybiometry,0,0.01,1.547,454.96,578.96,128.97,252.99,2,TRUE,15378.48,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9515,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Manual,NA,NA,NA,268.2792402,418.5905638,369.0167096,467.96,9,TRUE,14872.29694,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9516,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Manual,NA,NA,NA,62.09999109,250.9867871,125.3599297,322.6876036,1,TRUE,37272.59209,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9517,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Animetrics,0.17,0,7.472,429,602,89,262,2,TRUE,29929,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9518,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Skybiometry,0,0.01,1.547,129.04,253.04,159.975,283.995,1,TRUE,15378.48,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9519,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Microsoft,0.32,0.01,2.423,449,590,120,261,2,TRUE,19881,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9520,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Google,0.208,0.008,3.151,54,289,81,354,1,TRUE,64155,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9521,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Google,0.208,0.008,3.151,388,614,52,315,2,TRUE,59438,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9522,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Google,0.208,0.008,3.151,388,614,52,315,2,TRUE,59438,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9523,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Animetrics,0.17,0,7.472,429,602,89,262,2,TRUE,29929,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9524,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Manual,NA,NA,NA,418.5905638,587.5245292,85.89439491,288.3697473,2,TRUE,34204.96418,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9525,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Skybiometry,0,0.01,1.547,454.96,578.96,128.97,252.99,2,TRUE,15378.48,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9526,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Microsoft,0.32,0.01,2.423,121,271,151,301,1,TRUE,22500,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9527,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Manual,NA,NA,NA,62.09999109,250.9867871,125.3599297,322.6876036,1,TRUE,37272.59209,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9528,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Animetrics,0.17,0,7.472,429,602,89,262,2,TRUE,29929,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9529,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Skybiometry,0,0.01,1.547,129.04,253.04,159.975,283.995,1,TRUE,15378.48,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9530,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1131,1,2,1,2,0,0,0,Google,0.208,0.008,3.151,54,289,81,354,1,TRUE,64155,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9531,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Manual,NA,NA,NA,62.09999109,250.9867871,125.3599297,322.6876036,1,TRUE,37272.59209,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9532,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Manual,NA,NA,NA,418.5905638,587.5245292,85.89439491,288.3697473,2,TRUE,34204.96418,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9533,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Microsoft,0.32,0.01,2.423,121,271,151,301,1,TRUE,22500,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9534,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Animetrics,0.17,0,7.472,104,275,124,295,1,TRUE,29241,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9535,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Manual,NA,NA,NA,268.2792402,418.5905638,369.0167096,467.96,9,TRUE,14872.29694,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9536,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Microsoft,0.32,0.01,2.423,449,590,120,261,2,TRUE,19881,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9537,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Animetrics,0.17,0,7.472,104,275,124,295,1,TRUE,29241,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9538,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1133,3,2,0,2,3,0,0,Manual,NA,NA,NA,268.2792402,418.5905638,369.0167096,467.96,9,TRUE,14872.29694,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9539,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0029.png,0,1,3,0,0,1132,2,2,0,2,0,0,0,Manual,NA,NA,NA,418.5905638,587.5245292,85.89439491,288.3697473,2,TRUE,34204.96418,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9540,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1135,2,2,0,2,3,0,0,Google,0.224,0.016,3.152,405,630,55,317,2,TRUE,58950,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9541,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1134,1,2,0,2,3,0,0,Google,0.224,0.016,3.152,66,301,82,356,1,TRUE,64390,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9542,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1135,2,2,0,2,3,0,0,Manual,NA,NA,NA,64.7603685,265.6188628,137.3711794,326.1193892,1,TRUE,37911.68122,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9543,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1135,2,2,0,2,3,0,0,Microsoft,0.4,0.02,2.225,492,623,130,261,2,TRUE,17161,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9544,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1134,1,2,0,2,3,0,0,Manual,NA,NA,NA,64.7603685,265.6188628,137.3711794,326.1193892,1,TRUE,37911.68122,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9545,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1135,2,2,0,2,3,0,0,Animetrics,0.3,0.02,8.653,466,634,94,262,2,TRUE,28224,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9546,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1135,2,2,0,2,3,0,0,Manual,NA,NA,NA,250.9867871,439.873583,355.2895671,467.96,11,TRUE,21281.95706,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9547,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1134,1,2,0,2,3,0,0,Microsoft,0.4,0.02,2.225,150,293,155,298,1,TRUE,20449,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9548,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1134,1,2,0,2,3,0,0,Animetrics,0.3,0.02,8.653,466,634,94,262,2,TRUE,28224,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,TRUE
9549,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1134,1,2,0,2,3,0,0,Skybiometry,0.01,0,1.53,160,272,164.9925,276.9975,1,TRUE,12544.56,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9550,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1134,1,2,0,2,3,0,0,Animetrics,0.3,0.02,8.653,128,307,124,303,1,TRUE,32041,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
9551,2016_MCA_R03_GGarcia-Lopez_ESP_vs_KNishikori_JPN_MS304_clip.0030.png,0,1,3,0,0,1135,2,2,0,2,3,0,0,Skybiometry,0.01,0,1.53,482.04,628.04,126,271.98,2,TRUE,21313.08,2016,MCA,R03,GGarcia-Lopez,ESP,KNishikori,JPN,MS304,FALSE
