"file","graphic","person","situation","bg","shotangle","ID","facecounter","detect","obscured","lighting","headangle","glasses","visorhat","boxID","type","time.user.self","time.sys.self","time.elapsed","minX","maxX","minY","maxY","matchesManual","size","year","court","round","player1","country1","player2","country2","matchDraw","duplicates"
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0040.png",0,1,1,0,0,1217,5,2,0,1,3,0,0,3,"Skybiometry",0.0100000000002183,0,1.58100000000559,758.96,794.96,17.01,53.01,TRUE,1296,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0040.png",0,1,1,0,0,1217,5,2,0,1,3,0,0,3,"Google",0.199999999999818,0.00399999999999068,3.4320000000007,749,799,0,65,TRUE,3250,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0040.png",0,1,1,0,0,1217,5,2,0,1,3,0,0,3,"Manual",NA,NA,NA,755.2465594,800.4033663,5.080254885,66.76880745,TRUE,2785.6580561182,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,"Microsoft",0.260000000000218,0.0199999999999818,2.50400000000081,758,795,39,76,FALSE,1369,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Animetrics",0.170000000000073,0.0100000000000051,8.46399999999994,649,703,25,79,FALSE,2916,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"Animetrics",0.170000000000073,0.0100000000000051,8.46399999999994,380,432,32,84,FALSE,2704,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"Skybiometry",0,0.0099999999999909,1.66300000000047,392.96,424.96,43.9875,75.9825,FALSE,1023.84,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Skybiometry",0,0.0099999999999909,1.66300000000047,659,697,36,73.98,FALSE,1443.24,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,"Google",0.204000000000178,0.00399999999999068,4.26000000000022,755,799,11,82,FALSE,3124,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Google",0.204000000000178,0.00399999999999068,4.26000000000022,646,712,13,89,FALSE,5016,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"Google",0.204000000000178,0.00399999999999068,4.26000000000022,366,432,9,85,FALSE,5016,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"Microsoft",0.260000000000218,0.0199999999999818,2.50400000000081,387,428,41,82,FALSE,1681,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,1218,1,0,1,2,2,0,0,11,"Manual",NA,NA,NA,379.3825495,484.3057184,265.5430324,361.5030031,TRUE,10068.4242133952,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0041.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Microsoft",0.260000000000218,0.0199999999999818,2.50400000000081,654,698,34,78,FALSE,1936,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1222,4,2,1,1,0,0,0,2,"Google",0.160000000000309,0.0200000000000102,2.89500000000044,407,471,7,82,TRUE,4800,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1222,4,2,1,1,0,0,0,2,"Animetrics",0.170000000000073,0,8.4940000000006,421,471,31,81,TRUE,2500,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1222,4,2,1,1,0,0,0,2,"Skybiometry",0.0100000000002183,0,1.48799999999756,431,465,40.005,74.025,TRUE,1156.68,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1219,1,0,1,2,2,0,0,8,"Manual",NA,NA,NA,379.3825495,465.7117391,299.8144505,375.2115703,TRUE,6508.97225050811,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1220,2,2,1,1,0,1,0,9,"Manual",NA,NA,NA,554.6972114,599.8540182,20.50239303,71.90952017,TRUE,2321.38170840402,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1221,3,2,1,1,0,0,0,1,"Microsoft",0.31000000000131,0.0199999999999818,2.36000000000058,695,737,32,74,TRUE,1764,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1221,3,2,1,1,0,0,0,1,"Animetrics",0.170000000000073,0,8.4940000000006,688,742,21,75,TRUE,2916,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1221,3,2,1,1,0,0,0,1,"Google",0.160000000000309,0.0200000000000102,2.89500000000044,686,751,10,86,TRUE,4940,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1221,3,2,1,1,0,0,0,1,"Manual",NA,NA,NA,695.4801974,745.9495698,25.64310574,77.05023288,TRUE,2594.48544364281,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1222,4,2,1,1,0,0,0,2,"Microsoft",0.31000000000131,0.0199999999999818,2.36000000000058,427,466,39,78,TRUE,1521,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0042.png",0,1,1,0,0,1222,4,2,1,1,0,0,0,2,"Manual",NA,NA,NA,423.211215,477.6650115,22.21596393,89.04522921,TRUE,3639.10721180164,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0043.png",0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Microsoft",0.269999999998618,0,2.40899999999965,492,535,10,53,FALSE,1849,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0043.png",0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Animetrics",0.170000000000073,0.0099999999999909,6.09900000000016,489,537,5,53,FALSE,2304,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0043.png",0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Skybiometry",0,0,1.63199999999779,497,531,13.005,47.025,FALSE,1156.68,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0043.png",0,1,1,0,0,1223,1,0,0,2,2,0,0,5,"Manual",NA,NA,NA,400.6328115,488.2901425,154.1609236,231.2716143,TRUE,6759.31733832852,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0043.png",0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Google",0.175999999999931,0.00800000000000978,2.878999999999,472,537,0,55,FALSE,3575,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0044.png",0,1,1,2,0,1224,1,0,0,2,2,0,0,1,"Google",0.16399999999976,0.0120000000000005,3.33100000000013,417,507,1,106,TRUE,9450,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0044.png",0,1,1,2,0,1224,1,0,0,2,2,0,0,1,"Manual",NA,NA,NA,421.8830736,509.5404045,18.78882212,106.1809383,TRUE,7660.55964604151,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0045.png",0,1,1,2,0,1225,1,0,0,2,3,0,0,1,"Manual",NA,NA,NA,468.3680218,558.6816355,20.50239303,111.321651,TRUE,8202.21538082322,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0045.png",0,1,1,2,0,1225,1,0,0,2,3,0,0,1,"Google",0.215999999999894,0.00799999999998136,2.84100000000035,454,557,0,112,TRUE,11536,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0046.png",0,1,1,2,0,1226,1,0,0,2,3,0,0,1,"Animetrics",0.150000000000546,0.0200000000000102,5.33100000000013,444,524,187,267,TRUE,6400,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0046.png",0,1,1,2,0,1226,1,0,0,2,3,0,0,1,"Google",0.172000000000025,0.00800000000000978,2.81600000000071,445,560,160,293,TRUE,15295,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0046.png",0,1,1,2,0,1226,1,0,0,2,3,0,0,1,"Manual",NA,NA,NA,459.0710322,557.3534941,186.7187708,287.8194542,TRUE,9936.42406432447,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0047.png",0,1,4,2,0,1227,1,0,1,2,3,0,0,3,"Google",0.175999999999931,0.0120000000000005,3.24200000000019,444,560,32,167,TRUE,15660,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0047.png",0,1,4,2,0,1227,1,0,1,2,3,0,0,3,"Manual",NA,NA,NA,456.4147494,562.6660597,61.62809474,166.1559199,TRUE,11106.2183860593,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0047.png",0,1,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Microsoft",0.319999999999709,0.0099999999999909,2.63500000000204,441,513,66,138,FALSE,5184,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0047.png",0,1,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"Animetrics",0.159999999999854,0.0100000000000051,6.10199999999895,52,119,340,407,FALSE,4489,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0048.png",0,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0049.png",0,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0050.png",0,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0051.png",0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0052.png",0,1,1,2,0,1228,1,0,1,1,2,1,1,1,"Manual",NA,NA,NA,318.2880461,367.4292771,131.8845018,176.4373454,TRUE,2189.38157905447,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0053.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0054.png",0,1,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0055.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0056.png",0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0057.png",0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0001.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0002.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0003.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0004.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Microsoft",0.280000000000655,0.0199999999999818,1.88600000000588,420,460,62,102,FALSE,1600,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0004.png",0,1,1,2,0,1229,1,0,0,2,3,0,1,3,"Google",0.16800000000012,0.0159999999999911,3.40300000000025,397,461,36,111,TRUE,4800,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0004.png",0,1,1,2,0,1229,1,0,0,2,3,0,1,3,"Manual",NA,NA,NA,400.6319989,457.3926314,52.46760897,113.6863734,TRUE,3474.8157899153,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0004.png",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,"Skybiometry",0.0100000000002183,0,2.10199999999895,422,454,64.0125,96.0075,FALSE,1023.84,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0005.png",0,1,1,0,1,1230,1,0,1,2,3,0,0,1,"Manual",NA,NA,NA,210.5498808,330.6712193,132.392107,275.2358907,TRUE,17158.5864944485,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0006.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0007.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0008.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0009.png",0,1,1,1,1,1231,1,0,1,2,3,0,1,1,"Microsoft",0.280000000000655,0.0699999999999932,2.2699999999968,105,289,53,237,TRUE,33856,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0009.png",0,1,1,1,1,1231,1,0,1,2,3,0,1,1,"Manual",NA,NA,NA,115.5088217,354.4314841,21.85822675,254.8296359,TRUE,55662.1493371977,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0009.png",0,1,1,1,1,1231,1,0,1,2,3,0,1,1,"Animetrics",0.159999999999854,0.0100000000000051,5.71900000000096,85,310,20,245,TRUE,50625,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0009.png",0,1,1,1,1,1231,1,0,1,2,3,0,1,1,"Skybiometry",0.0100000000002183,0,1.48999999999069,119,277,60.9975,218.9925,TRUE,24963.21,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0009.png",0,1,1,1,1,1231,1,0,1,2,3,0,1,1,"Google",0.172000000000025,0.0120000000000005,2.75799999999981,80,375,0,265,TRUE,78175,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0010.png",0,1,1,1,1,1232,1,0,1,2,2,0,1,1,"Manual",NA,NA,NA,170.9494395,440.2324402,94.98063984,319.4494428,TRUE,60445.6328246058,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0010.png",0,1,1,1,1,1232,1,0,1,2,2,0,1,1,"Google",0.180000000000291,0.0040000000000191,2.94800000000032,180,469,0,321,TRUE,92769,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0011.png",0,1,1,0,2,1233,1,0,0,1,2,0,0,1,"Manual",NA,NA,NA,404.592043,458.7126461,137.4936707,176.6056591,TRUE,2116.7644006482,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0011.png",0,1,1,0,2,1233,1,0,0,1,2,0,0,1,"Google",0.192000000000007,0.00800000000000978,3.40300000000025,406,466,110,180,TRUE,4200,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0012.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0013.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0014.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0015.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0016.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0017.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0018.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0019.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0020.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0021.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0022.png",0,1,1,2,2,1234,1,0,0,2,2,0,1,2,"Google",0.196000000000367,0.00399999999999068,2.90700000000106,353,411,34,101,TRUE,3886,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0022.png",0,1,1,2,2,1234,1,0,0,2,2,0,1,2,"Manual",NA,NA,NA,361.2716681,412.8878911,55.51598182,103.3843153,TRUE,2470.78257554205,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0022.png",0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"Skybiometry",0,0.0100000000000193,1.73399999999674,352.48,385.44,62.5275,95.5125,FALSE,1087.1856,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
"2016_MCA_R03_NDjokovic_SRB_vs_ASeppi_ITA_MS301_clip.0023.png",0,1,1,2,1,1235,1,0,0,2,3,0,0,1,"Skybiometry",0.0100000000002183,0,1.78899999998976,441.04,517.04,128.0025,204.0075,TRUE,5776.38,"2016","MCA","R03","NDjokovic","SRB","ASeppi","ITA","MS301",FALSE
