"file","graphic","person","situation","bg","shotangle","boxID","ID","facecounter","detect","obscured","lighting","headangle","glasses","visorhat","type","time.user.self","time.sys.self","time.elapsed","minX","maxX","minY","maxY","matchesManual","size","year","court","round","player1","country1","player2","country2","matchDraw","duplicates"
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0022.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1182,1,"Player","No","Partially shaded","Other","No","No","Google",0.2,0.012,3.191,312,469,41,224,TRUE,28731,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0022.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1182,1,"Player","No","Partially shaded","Other","No","No","Skybiometry",0.01,0,1.678,336.96,424.96,99,187.02,TRUE,7745.76,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0022.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1182,1,"Player","No","Partially shaded","Other","No","No","Animetrics",0.15,0.02,5.343,315,438,73,196,TRUE,15129,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0022.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1182,1,"Player","No","Partially shaded","Other","No","No","Manual",NA,NA,NA,340.8664495,469.6961632,80.47737469,217.5630471,TRUE,17660.70793,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0023.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1183,1,"Player","No","Partially shaded","Other","No","No","Google",0.196,0.016,2.833,279,437,13,197,TRUE,29072,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0023.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1183,1,"Player","No","Partially shaded","Other","No","No","Skybiometry",0.01,0,1.879,322.48,409.52,73.5075,160.4925,TRUE,7571.1744,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0023.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1183,1,"Player","No","Partially shaded","Other","No","No","Microsoft",0.33,0.02,5.553,317,420,69,172,TRUE,10609,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0023.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1183,1,"Player","No","Partially shaded","Other","No","No","Manual",NA,NA,NA,282.4282289,416.5705081,63.34166564,191.8594835,TRUE,17239.67301,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0023.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1183,1,"Player","No","Partially shaded","Other","No","No","Animetrics",0.17,0,5.399,300,423,49,172,TRUE,15129,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0024.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1184,1,"Player","No","Partially shaded","Other","No","No","Google",0.236,0.004,2.967,370,510,74,236,TRUE,22680,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0024.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,1184,1,"Player","No","Partially shaded","Other","No","No","Manual",NA,NA,NA,362.1167116,493.602708,92.47237102,232.9851852,TRUE,18475.46738,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0025.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",2,1188,4,"Fan","Yes","Partially shaded","Profile","No","No","Manual",NA,NA,NA,372.7418426,435.1644874,68.48237836,145.5930691,TRUE,4813.453258,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",2,1188,4,"Fan","Yes","Partially shaded","Profile","No","No","Google",0.224,0.016,3.172,364,450,52,152,TRUE,8600,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",7,1185,1,"Fan","Yes","Partially shaded","Other","No","No","Google",0.224,0.016,3.172,117,214,108,220,TRUE,10864,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",8,1187,3,"Fan","Yes","Partially shaded","Profile","No","No","Google",0.224,0.016,3.172,414,506,162,269,TRUE,9844,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",2,1188,4,"Fan","Yes","Partially shaded","Profile","No","No","Animetrics",0.18,0,5.581,371,445,68,142,TRUE,5476,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",2,1188,4,"Fan","Yes","Partially shaded","Profile","No","No","Skybiometry",0.01,0,1.47,382.48,425.52,81.495,124.515,TRUE,1851.5808,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",9,1186,2,"Fan","Yes","Partially shaded","Profile","No","No","Google",0.224,0.016,3.172,336,424,150,252,TRUE,8976,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",8,1187,3,"Fan","Yes","Partially shaded","Profile","No","No","Manual",NA,NA,NA,416.5705081,490.9464252,171.2966326,267.2566033,TRUE,7137.110826,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",7,1185,1,"Fan","Yes","Partially shaded","Other","No","No","Manual",NA,NA,NA,121.7231222,200.0834635,131.8845018,219.276618,TRUE,6848.076052,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",2,1188,4,"Fan","Yes","Partially shaded","Profile","No","No","Microsoft",0.3,0,2.011,377,430,80,133,TRUE,2809,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0026.png","Live image","Person","Crowd","Crowd","Upward Angle",9,1186,2,"Fan","Yes","Partially shaded","Profile","No","No","Manual",NA,NA,NA,334.2257427,419.2267908,176.4373454,246.6937524,TRUE,5971.868231,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0027.png","Live image","Person","Off court close up of player","Crowd","Upward Angle",1,1189,1,"Fan","Yes","Partially shaded","Profile","No","No","Microsoft",0.31,0.03,3.428,154,214,145,205,TRUE,3600,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0027.png","Live image","Person","Off court close up of player","Crowd","Upward Angle",1,1189,1,"Fan","Yes","Partially shaded","Profile","No","No","Google",0.208,0.016,3.058,121,213,116,223,TRUE,9844,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0027.png","Live image","Person","Off court close up of player","Crowd","Upward Angle",1,1189,1,"Fan","Yes","Partially shaded","Profile","No","No","Manual",NA,NA,NA,133.6763946,204.0678876,142.1659273,214.1359053,TRUE,5066.074203,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0028.png","Live image","Person","Court player close-up","Court","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0029.png","Live image","Person","Court player close-up","Court","Player Shoulder Height",1,1190,1,"Player","Yes","Partially shaded","Profile","No","No","Manual",NA,NA,NA,347.5071564,417.8986495,94.18594193,154.1609236,TRUE,4221.728508,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_JTsonga_FRA_vs_PHerbert_FRA_MS303_clip.0030.png","Live image","Person","Off court close up of player","Crowd","Upward Angle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","JTsonga","FRA","PHerbert","FRA","MS303",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0001.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0002.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",1,1191,1,"Player","No","Partially shaded","Profile","No","No","Manual",NA,NA,NA,391.3358219,427.1956391,41.06524388,83.9045165,TRUE,1536.208485,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0003.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0004.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0005.png","Live image","Person","Court in play","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0006.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0007.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0008.png","Live image","Person","Court in play","Crowd","Upward Angle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0009.png","Live image","Person","Court in play","Crowd","Upward Angle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0010.png","Live image","Person","Court in play","Crowd","Upward Angle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0011.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0012.png","Live image","Person","Court player close-up","Court","Player Shoulder Height",1,1192,1,"Player","Yes","Partially shaded","Other","No","No","Manual",NA,NA,NA,436.4926288,521.4936769,104.4673674,186.7187708,TRUE,6991.455497,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0013.png","Live image","Person","Court player close-up","Court","Player Shoulder Height",1,1193,1,"Player","Yes","Partially shaded","Other","No","No","Google",0.232,0,2.786,356,479,85,228,TRUE,17589,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0013.png","Live image","Person","Court player close-up","Court","Player Shoulder Height",1,1193,1,"Player","Yes","Partially shaded","Other","No","No","Manual",NA,NA,NA,348.8352978,476.3368701,109.6080801,227.8444725,TRUE,15075.32593,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0013.png","Live image","Person","Court player close-up","Court","Player Shoulder Height",1,1193,1,"Player","Yes","Partially shaded","Other","No","No","Microsoft",0.45,0.02,3.608,405,490,129,214,TRUE,7225,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0014.png","Live image","Person","Court player close-up","Court","Player Shoulder Height",1,1194,1,"Player","Yes","Partially shaded","Other","No","No","Manual",NA,NA,NA,251.8809772,364.7729943,140.4523564,250.1208943,TRUE,12380.70246,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0015.png","Live image","Person","Court player close-up","Logo wall","Upward Angle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0016.png","Live image","Person","Court in play","Logo wall","Upward Angle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0017.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",1,1196,2,"Fan","Yes","Shaded","Other","No","Yes","Google",0.188,0.02,3.324,471,629,76,260,TRUE,29072,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0017.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",1,1196,2,"Fan","Yes","Shaded","Other","No","Yes","Manual",NA,NA,NA,480.3212942,634.3856941,116.4623637,256.9751779,TRUE,21648.0224,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0017.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",2,1195,1,"Fan","Yes","Shaded","Other","Yes","Yes","Manual",NA,NA,NA,676.8862182,799.0752249,119.8895055,272.397316,TRUE,18634.77788,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0017.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",4,1197,3,"Fan","Yes","Shaded","Profile","Yes","Yes","Manual",NA,NA,NA,169.5362118,305.0066323,109.6080801,250.1208943,TRUE,19035.33003,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0018.png","Live image","Person","Court in play","Logo wall","Upward Angle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0019.png","Live image","Person","Court in play","Logo wall","Upward Angle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0020.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0021.png","Live image","Person","Court in play","Logo wall","Birds Eye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0022.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",2,1198,1,"Fan","Yes","Shaded","Front on","No","No","Manual",NA,NA,NA,533.4469493,712.7460354,77.05023288,265.5430324,TRUE,33796.58669,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0023.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",1,1199,1,"Fan","Yes","Shaded","Other","No","No","Manual",NA,NA,NA,680.8706423,804.3877904,82.1909456,248.4073234,TRUE,20530.57295,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0024.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",1,1200,1,"Fan","No","Partially shaded","Other","Yes","No","Animetrics",0.15,0.02,6.019,265,365,110,210,TRUE,10000,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0024.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",1,1200,1,"Fan","No","Partially shaded","Other","Yes","No","Google",0.196,0.016,3.076,248,407,51,235,TRUE,29256,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0024.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",1,1200,1,"Fan","No","Partially shaded","Other","Yes","No","Manual",NA,NA,NA,271.8030979,378.0544081,90.75880012,224.4173307,TRUE,14201.39399,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0024.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",6,1202,3,"Fan","Yes","Partially shaded","Other","No","No","Manual",NA,NA,NA,626.4168458,795.0908008,59.91452384,222.7037598,TRUE,27458.30426,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0024.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",5,1201,2,"Fan","No","Shaded","Profile","Yes","No","Manual",NA,NA,NA,391.3358219,525.4781011,126.7437891,272.397316,TRUE,19538.29607,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0024.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",1,1200,1,"Fan","No","Partially shaded","Other","Yes","No","Microsoft",0.27,0.01,2.654,252,364,98,210,TRUE,12544,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0025.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",1,1203,1,"Fan","Yes","Partially shaded","Other","No","No","Manual",NA,NA,NA,525.4781011,716.7304595,90.75880012,256.9751779,TRUE,31789.27426,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0025.png","Live image","Person","Crowd","Crowd","Player Shoulder Height",2,1204,2,"Fan","No","Partially shaded","Profile","Yes","No","Manual",NA,NA,NA,250.5528358,391.3358219,157.5880654,306.6687341,TRUE,20988.02171,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0026.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0027.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0028.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0029.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0030.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0031.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,1205,1,"Player","No","Shaded","Other","No","No","Animetrics",0.16,0.01,6.769,393,452,139,198,TRUE,3481,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0031.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,1205,1,"Player","No","Shaded","Other","No","No","Google",0.172,0.008,3.281,395,471,121,209,TRUE,6688,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0031.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,1205,1,"Player","No","Shaded","Other","No","No","Microsoft",0.32,0.02,2.696,398,448,147,197,TRUE,2500,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0031.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,1205,1,"Player","No","Shaded","Other","No","No","Manual",NA,NA,NA,405.9453771,467.0398804,135.3116436,205.5680507,TRUE,4292.280295,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0032.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,1206,1,"Player","No","Shaded","Other","No","No","Google",0.196,0.016,2.757,325,393,62,140,TRUE,5304,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0032.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,1206,1,"Player","No","Shaded","Other","No","No","Manual",NA,NA,NA,332.8976013,388.6795391,78.76380379,143.8794982,TRUE,3632.279615,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
"2016_MCA_R03_MRaonic_CAN_vs_VTroicki_SRB_MS311_clip.0033.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,1207,1,"Player","No","Shaded","Other","No","No","Manual",NA,NA,NA,201.4116049,262.5061082,1.653113075,56.48738203,TRUE,3350.072426,2016,"MCA","R03","MRaonic","CAN","VTroicki","SRB","MS311",FALSE
